idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
131,372,NC다이노스체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/372/card_img/20869/372card.jpg,https://card-gorilla.com/card/detail/372,,"영화 · 커피 10%할인 - 전월실적 30만원 이상~50만원 미만: 월 5천원 할인한도 - 전월실적 50만원 이상: 월 1만원 할인한도 - 영화 : CGV, 롯데시네마, 메가바스 - 커피 : 카페베네, 스타벅스(사이렌오더 포함), 커피빈, 탐앤탐스 - 1만원 이상 결제건에 한해 할인혜택 제공 - 통합 할인 한도 내 할인 혜택(영화 · 커피) 제공, 할인 횟수 제한없음 - 상품권구매(기프트카드 구입·충전 포함) 및 백화점/대형마트 입점점포 할인제외",,,,,온라인쇼핑 5% 할인 - 전월실적 30만원 이상~50만원 미만: 월 5천원 할인한도,,,,,,
132,1290,넥슨 던전앤파이터 체크카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/1290/card_img/21016/1290card.png,https://card-gorilla.com/card/detail/1290,,,,,,,,,,,,,"대중교통 (버스, 지하철) 5% 캐쉬백 - 월 3만원 이상 이용 시 "
133,574,드림플러스 아시아나 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/574/card_img/21307/574card.png,https://card-gorilla.com/card/detail/574,"가맹점 할인 5% 캐시백 - GS25, CU, 세븐일레븐 5% 캐시백 - 홈플러스, 이마트, 이마트 트레이더스, 롯데마트, 롯데VIC마켓 5% 캐시백 (5만원 이상 결제건, 월 2회, 오프라인 한정)","가맹점 할인 5% 캐시백 - 스타벅스, 투썸플레이스, 이디야 5% 캐시백 - 오프라인 한정(모바일 주문 건 제외)",,"SK주유 L당 40원 할인 - SK주유 L당 40원(LPG 충전소 제외) - 1일 1회, 10만원 한도, 월 3회 - SK에너지 휘발유 고시단가 기준","CGV, 롯데시네마, 메가박스 5% 캐시백 - 예매대행 사이트를 통한 결제 시 캐시백 제공 제외",,"가맹점 할인 5% 캐시백 - 쿠팡, 티몬, 위메프",,,,,,
134,680,쏘영 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/680/card_img/21445/680card.png,https://card-gorilla.com/card/detail/680,"GS25, CU편의점 5% 환급할인(#편스토랑한끼) - 할인한도: 1천원   * 건당 5천원 이상 이용 시   * 상품권, 선불카드 구입(충전) 제외",,패스트푸드점 5% 환급할인(#콜라버거레이션) - 할인한도: 1천원,,,,,,,,,,"대중교통(버스, 지하철) 5% 청구할인(#버스앤메트로) - 할인한도: 1천원  "
135,2506,오늘은e 체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/2506/card_img/28653/2506card.png,https://card-gorilla.com/card/detail/2506,,커피 할인 서비스 - 스타벅스 3% 청구할인 - 월 최대 2천원 할인 - 전월실적 20만원 이상 시 서비스 제공 - 사이렌 오더 포함 - 상품권 구매 및 선불카드 구입/충전은 제외 - 백화점/마트 등에 입점한 매장은 제외될 수 있음,,,영화관 할인 서비스 - 롯데시네마 3% 청구할인 - 월 최대 2천원 할인 - 전월 실적 20만원 이상 시 서비스 제공 - 1만원 이상 결제 시 제공 - 연 12회,,,,학원 업종 할인 서비스 - 전국 모든 학원업종 3% 청구할인,이동통신 할인 - 휴대폰 요금 3% 청구할인,,,"대중교통 할인 서비스 - 버스, 지하철, 택시요금 3% 청구할인"
136,2508,올유닛 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2508/card_img/28714/2508card.png,https://card-gorilla.com/card/detail/2508,,,,,,,,"의료비 1% 할인 - 종합병원, 병/의원, 한의원, 치과, 약국 업종 결제 시 이용금액의 1% 할인 캐시백",,"이동통신요금 1% 할인 - SKT, KT, LG U+ 결제 시 이용금액의 1% 할인 캐시백",,,
137,2417,인플카 현대카드 CHECK,현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2417/card_img/26967/2417card.png,https://card-gorilla.com/card/detail/2417,"편의점 1% M포인트 적립 - 편의점: CU, GS25, 세븐일레븐, 이마트24 - 대상 매장 현장 결제 시에만 혜택 적용되며, 온라인(제휴사 홈페이지 또는 앱) 결제 시 혜택 제외",,,,,,,,,통신요금 자동이체 1% M포인트 적립 - 대상 이동통신요금 정기 결제를 신청하여 매달결제 발생 시 적립 적용,,,
138,807,일상의 기쁨 Dream 체크카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/807/card_img/21736/807card.png,https://card-gorilla.com/card/detail/807,"GS25, CU, 세븐일레븐 5% 할인 - 올리브영과 통합하여 1일 1회, 월 2회, 이용금액 1만원 한도  쿠팡, 티몬, 위메프 10% 할인 - 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도  올리브영 5% 할인 - 편의점과 통합하여 1일 1회, 월 2회, 1회 이용금액 1만원 한도","주요 커피전문점 10% 할인 스타벅스, 커피빈, 카페베네, 탐앤탐스, 할리스, 엔제리너스, 달콤커피 20% 할인 - 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도 - 백화점 및 할인(아울렛)점 입점 매장은 제외될 수 있습니다",,,"CGV, 롯데시네마, 메가박스 4천원 할인 - 현장 및 온라인 예매 시 - 통합 월 1회, 연 12회, 건당 1만원 이상 결제 시 - 예매 대행 사이트를 통한 예매시 할인 제외",,,,,,,,"버스, 지하철 이용건당 100원 할인 - 후불교통카드로 이용한 건에 한함."
139,2073,청춘날다 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2073/card_img/21926/2073card.png,https://card-gorilla.com/card/detail/2073,"수요일: 편의점 1,000원 할인 - CU, GS25 - 건당 이용금액이 1만원 이상 시 적용 - 일 1회 한도  WEEKDAY 할인서비스 유의사항 - 전월사용실적 30만원 이상시 적용됩니다","월요일: 스타벅스 1,000원 할인 - 건당 이용금액이 1만원 이상 시 적용 - 일 1회 한도  WEEKDAY 할인서비스 유의사항 - 전월사용실적 30만원 이상시 적용됩니다",,,"금요일: CGV 2,000원 할인 - 건당 이용금액이 2만원 이상 시 적용 - 일 1회 한도  WEEKDAY 할인서비스 유의사항 - 전월사용실적 30만원 이상시 적용됩니다",,"화요일: 쿠팡 2,000원 할인 - 건당 이용금액이 5만원 이상 시 적용",,,,,,
140,819,카카오페이 체크카드,DGB대구은행,https://d1c5n4ri2guedi.cloudfront.net/card/819/card_img/21723/819card.png,https://card-gorilla.com/card/detail/819,,,,,,,"편의점(CU, GS25, 세븐일레븐, 바이더웨이, 미니스톱), 올리브영, GS왓슨스, 다이소 5% 결제일 캐시백 - 월 2회 할인 / 건당 1만원 이상 결제 시",,,,,,
141,2026,카카오페이 체크카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/2026/card_img/21972/2026card.png,https://card-gorilla.com/card/detail/2026,"[Off-line 쇼핑] 편의점 및 드럭스토어 5% 청구할인 - 대상 가맹점 : 편의점(CU, GS25, 세븐일레븐, 바이더웨이, 미니스톱), 올리브영, 랄라블라, 다이소 - 오프라인 쇼핑 통합 월 2회 할인 - 현장결제 시 가능 - 할인금액은 월간 통합할인한도 내에서 제공 - 상품권 구매금액은 할인 제외  통합할인한도 - 전월실적 20만원 이상: 월간 통합할인 한도 5천원 - 전월실적 50만원 이상: 월간 통합할인 한도 1만원 - 전월실적 100만원 이상: 월간 통합할인 한도 2만원",,,,,,"[On-line 쇼핑] 온라인 쇼핑몰 10% 청구할인 - 대상 쇼핑몰 : G마켓, 옥션, 11번가, 쿠팡, 위메프, 티몬 ",,,,,,
142,2625,토스 USS NEXT 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2625/card_img/31642/2625card.png,https://card-gorilla.com/card/detail/2625,"편의점 200원 할인 구분 할인금액 확인사항 CU, GS25 200원 - 전월 이용실적 20만원 이상 시 제공 - 건당 5천원 이상 이용 시 제공 - 일별 1회, 월간 5회 할인 제공 (월 할인한도 1,000원 이내) - 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일 앱을 통한 온라인 거래는 서비스 미제공 - 온라인/백화점/할인점 등 입점 매장 및 상품권/선불카드 구입 및 충전은 서비스 제공 불가 - KB국민카드 업종 분류 기준에 따라 지정 업종에 한하여 적용",,,,,,,,,,,,"대중교통 1,000원 할인 구분 할인금액 확인사항"
143,491,11번가 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/491/card_img/21181/491card.png,https://card-gorilla.com/card/detail/491,,,,,,,[특별적립] 11번가에서 SK pay 결제 시 이용금액의 0.5% 적립,,,,,,
144,357,AK KB국민 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/357/card_img/20599/357card.png,https://card-gorilla.com/card/detail/357,,,,,"CGV 5% 환급할인 - 제공조건 : 이용금액 건당 1만원 이상 이용 시 할인 (현장구매 및 CGV 홈페이지/App 결제 시 제공) - 할인한도: 전월 30만원이상 시 4만원, 전월 50만원이상시 10만원 이용금액까지 할인 - 할인제외 : 상품권 구매/매점 이용금액 - 실적유예기간 미적용 (전월 이용실적 충족 시에만 제공) - 커피, CGV, 해피포인트 할인서비스는 전월이용실적에 따라 월간 통합한도가 차등 적용됩니다",,"AK플라자, AK몰 5% 환급할인 - 전월 이용실적에 따른 월간 할인한도",,,,,,
145,1932,E1 LPG 롯데 체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/1932/card_img/22066/1932card.jpg,https://card-gorilla.com/card/detail/1932,,,보네스뻬/보네스뻬브레드 10% 할인 - 롯데카드 결제 시 10% 할인,,"롯데시네마 관람료 1,500원 청구할인 - 영화관람료 1,500원 청구할인 - 맘&데디(Mom&Daddy), 스카이패스 제휴된 아멕스카드, 맥스무비 롯데카드, 포인트플러스 체크카드는 롯데시네마 할인 혜택이 없습니다 롯데시네마 관람료 1,500원 청구할인 - 영화관람료 1,500원 청구할인 - 맘&데디(Mom&Daddy), 스카이패스 제휴된 아멕스카드, 맥스무비 롯데카드, 포인트플러스 체크카드는 롯데시네마 할인 혜택이 없습니다  - 대상영화관 : 롯데시네마 전 상영관 - 매장안내 : www  - 현장 구매에 한해 할인 적용되며, 할인액은 청구서에서 확인 가능합니다  (홈페이지 예매는 롯데시네마 홈페이지 예매 시만 할인적용) - 사정상 서비스 내용이 변경 또는 취소될 수 있습니다",,"롯데백화점 5% 할인 e-쿠폰 및 무료 주차권 제공 - 쿠폰 발행월 직전 6개월 간 롯데백화점에서 30만원 이상 카드 이용 회원님께 5%할인 e-쿠폰을 매월 1일, 2매씩 드립니다.",,,,,,
146,355,H.Point 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/355/card_img/20598/355card.png,https://card-gorilla.com/card/detail/355,,스타벅스 5% 환급할인 - 전월 이용금액에 따른 월간 할인한도   * 1구간(30만원 이상~50만원 미만): 1천원   * 2구간(50만원 이상): 3천원 - 실적유예기간 미적용 (전월 이용실적 충족 시에만 제공) - 할인제외 : 상품권 구매 및 매점 이용금액  파리바게뜨 5% 환급할인 - 전월 이용금액에 따른 월간 할인한도   * 1구간(30만원 이상~50만원 미만): 1천원   * 2구간(50만원 이상): 3천원 - 제공조건 : 이용금액 건당 5천원 이상 이용 시 할인 - 실적유예기간 미적용 (전월 이용실적 충족 시에만 제공),,,"CGV 5% 환급할인 - 전월 이용실적에 따른 월간 할인한도   * 1구간(30만원 이상~50만원 미만): 1천원   * 2구간(50만원 이상): 3천원 - 제공조건 : 이용금액 건당 1만원 이상 시 할인 - CGV 영화관, 홈페이지 및 공식 App 예매 시 할인 - 할인제외 : 상품권 구매 및 매점 이용금액 - 실적유예기간 미적용 (전월 이용실적 충족 시에만 제공)",,,,,,,,
147,644,JYP Fan’s EDM 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/644/card_img/21408/644card.png,https://card-gorilla.com/card/detail/644,"편의점(GS25), 올리브영 5% 캐시백 - 승인 거래 건당 1만원 이상 시 제공 - 통합 일 1회, 월 3회까지 제공(1회 이용 최대 2천원 캐시백) - 온라인 매장, 백화점/할인점 등 입점 매장 제외","스타벅스(사이렌오더 포함)/JYP-Soulcup 5% 캐시백 - 승인 거래 건당 1만원 이상 시 제공 - 통합 일 1회, 월 3회까지 제공(1회 최대 2천원 한도 캐시백) - 백화점, 할인점, 면세점, 공항 등에 입점된 매장은 해당 서비스가 제공되지 않을 수 있으며, 상품권 및 선불카드  구입/충전 건은 서비스 적용에서 제외",,,,,,,,,,,"대중교통(버스-마을, 시내, 시외, 광역, 공항버스/지하철) 이용금액 3% 캐시백 - 월 최대 3천원 한도 캐시백"
148,757,LIKIT on 체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/757/card_img/22231/757card.png,https://card-gorilla.com/card/detail/757,,,,,,,"소셜커머스 ·오픈마켓(쿠팡, 티몬, 위메프, 11번가, 옥션, G마켓) 5% 캐시백 - 지난달 이용실적 30만원 이상: 2천원 한도",,,,,,
149,1807,LineageM 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/1807/card_img/22304/1807card.png,https://card-gorilla.com/card/detail/1807,,"스타벅스 20% 캐시백 - 일 1회, 월 3회 캐시백 적용 - 월 최대 7천원 캐시백 * 사이렌 오더 결제금액 포함 * 상품권 구매금액, 선불카드 충전금액 제외",,,,,,,,,,,
150,2333,땡겨요 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2333/card_img/24278/2333card.png,https://card-gorilla.com/card/detail/2333,"편의점 이용금액 2% 마이신한포인트 적립 - GS25, CU, 세븐일레븐, 미니스톱, 이마트24 - 일 1회, 이용금액 건당 1만원 이상 이용 시 적립 - 월 최대 5천 포인트 적립 ※ 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일앱을 통한 온라인 거래는 포인트 적립되지 않습니다","스타벅스(사이렌오더 포함) 이용금액 마이신한포인트 2% 적립 - 월 1회, 이용금액 건당 7천원 이상 이용 시 적용 - 월 최대 3천 포인트 적립 ※ 백화점/할인점 등 입점 매장, 온라인 충전 및 선물하기 이용금액은 서비스가 제공되지 않습니다",,,,,,,,,,,
151,2334,땡겨요 신한카드 체크(라이더형),신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2334/card_img/24279/2334card.png,https://card-gorilla.com/card/detail/2334,"편의점 이용금액 마이신한포인트 0 2% 추가 적립 - 추가 적립은 전월 이용금액 20만원 이상 시 제공 - 편의점: GS25, CU, 세븐일레븐, 미니스톱, 이마트24 ※ 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일앱을 통한 온라인 거래는 포인트 적립되지 않습니다",,,,,,,,,,,,
152,2312,럭키 유카드,코나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2312/card_img/23718/2312card.png,https://card-gorilla.com/card/detail/2312,"GS25, 세븐일레븐 10% 캐시백 제공 - 스페셜 혜택 - 당월 20만원 이상 충전 또는 전월 20만원 이상 결제한 회원",커피빈 15% 할인 - 기본 혜택 - 실적없이 할인 혜택 제공,,,,,,,,,,,
153,2356,레고랜드 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2356/card_img/24769/2356card.png,https://card-gorilla.com/card/detail/2356,GS25 5% 환급할인  대상 할인율 전월 이용실적별 회당 할인한도 할인조건 30만원 이상 GS25 5% 1천원(1회당) 1만원 이상 이용 시  - 건당 이용금액 1만원 이상 시 할인 적용,스타벅스 20% 환급할인  대상 할인율 전월 이용실적별 회당 할인한도 할인조건 30만원 이상 스타벅스 (사이렌 오더 포함) 20% 4천원(1회당) 1만원 이상 이용 시  - 건당 이용금액 1만원 이상 시 할인 적용 - 상품권 구매 및 스타벅스 카드 충전 시 할인 적용 제외 - 백화점/대형마트 등에 입점된 일부 매장 할인 제외,,,,,,,,"SKT, KT, LGU+, LiivM 2,500원 환급할인 ",,,대중교통(버스/지하철) 10% 환급할인 대상 할인율 전월 이용실적별 월 할인한도 할인조건
154,1392,메가쇼핑체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/1392/card_img/20750/1392card.png,https://card-gorilla.com/card/detail/1392,,"커피&맥도날드 할인 - 스타벅스, 까페베네, 엔제리너스, 맥도날드 5% 캐쉬백할인 - 건당 이용금액 5천원 이상일 경우 제공 (1회 2천원까지, 월2회, 연12회 제공)",,,,,"쇼핑 채널 5% 캐쉬백 할인 - 인터넷 쇼핑할인 (G마켓, 옥션, 11번가)",,,,,,
155,725,새로이 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/725/card_img/22199/725card.png,https://card-gorilla.com/card/detail/725,GS25 편의점 5% 환급할인 - 전월 이용실적 30만원 이상 ~ 60만원 미만: 2천원 - 전월 이용실적 60만원 이상: 4천원 * 할인 제외: 상품권 및 선불카드(선불전자지급수단포함) 구입·충전 제외 * 실적조건 유예기간 적용: KB국민 새로이 체크카드 최초 사용등록일로부터 다음달 말일까지 1구간 할인서비스 혜택 제공,"스타벅스, 파리바게뜨 5% 할인 - 전월 이용실적 30만원 이상 ~ 60만원 미만: 2천원 - 전월 이용실적 60만원 이상: 4천원 * 할인 제외: 상품권 및 선불카드(선불전자지급수단포함) 구입·충전 제외 * 실적조건 유예기간 적용: KB국민 새로이 체크카드 최초 사용등록일로부터 다음달 말일까지 1구간 할인서비스 혜택 제공",,,,,,,,,,,
156,2585,신한카드 Way 체크(미니언즈 여름),신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2585/card_img/30745/2585card.png,https://card-gorilla.com/card/detail/2585,,,,,,,,,,,,,"대중교통(버스/지하철) 이용 시 최대 5% 적립 - 마이신한포인트로 적립되며, 월간 적립한도는 8천원입니다"
157,2374,신한카드 Way 체크(쥬라기),신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2374/card_img/25323/2373card.png,https://card-gorilla.com/card/detail/2374,,,,,,,,,,,,,"대중교통(버스/지하철) 이용 시 최대 5% 적립 - 마이신한포인트로 적립되며, 월간 적립한도는 8천원 입니다."
158,2512,신한카드 봄(체크),신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2512/card_img/28737/2512card.png,https://card-gorilla.com/card/detail/2512,,,,,,,,,,,,,버스/지하철 후불교통 이용금액 캐시백 - 전월 이용금액 별 이용금액 캐시백
159,2621,어디로든 그린체크카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/2621/card_img/31491/2621card.png,https://card-gorilla.com/card/detail/2621,,"커피전문점 5% 적립 - 스타벅스, 폴바셋, 이디야 - 현장결제와 각 커피브랜드 공식 앱을 통한 온라인 결제에 한함 - 백화점, 대형할인점, 아울렛 입점매장 제외될 수 있음 - 커피 브랜드의 상품권 및 선불카드 구입/충전금액 제외",,,,,,,,,,,
160,1451,우리V외국인체크카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/1451/card_img/20623/1451card.png,https://card-gorilla.com/card/detail/1451,,,,,"CGV영화 최대 4천원 청구할인 - 영화관람금액 5천원 이상 1만원 미만 : 2천원 할인 - 영화관람금액 1만원 이상 : 4천원 할인 - 월 1회, 연 6회 * 현장구입 또는 CGV 홈페이지에서 예매한 경우 서비스제공 (예매대행사이트 제외)","3대 할인점 5% 청구할인 (이마트, 롯데마트, 홈플러스) - 할인대상 가맹점에서 건당 3만원 이상 결제시 5% 청구 할인 - 할인대상 가맹점 통합 월1회, 월 최대 3천원 할인 * 인터넷 매장, 이마트 에브리데이, 홈플러스 익스프레스, 롯데 슈퍼구매액은 할인 불가",,,,,,,
161,2174,제주그린체크카드,제주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2174/card_img/21788/2174card.gif,https://card-gorilla.com/card/detail/2174,,"커피전문점 10% 청구할인 서비스  - 제공처 : 카페베네, 엔제리너스  - 서비스 이용안내 : 일1회, 월2회 (전월사용실적 30만원 이상 시 제공)   * 생활할인(영화, 커피)통합 할인한도 전월실적 30만원 이상 할인한도 10,000원",,,"영화입장권 2,000원 청구할인 서비스  - 제공처 : CGV, 메가박스, 롯데시네마  - 서비스 이용안내 : 일1회, 월2회 (전월사용실적 30만원 이상 시 제공)",,,,,,,,
162,1302,제주도 삼성체크카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/1302/card_img/28075/1302card.png,https://card-gorilla.com/card/detail/1302,,,,"S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 - 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다 S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 - 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다  - S-OIL 본사 지정 주유소에 한하며, S-OIL 홈페이지에서 확인 가능합니다  - 보너스포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다  - 적립액은 S-OIL 본사에서 고시하는 휘발유가 기준이며(매주 변경), 각 주유소별 유가 차이 및 유류에 따라 적립금액 차이가 발생할 수 있습니다",,,,,,,,,
163,2212,챔피언 체크카드,유진투자증권,https://d1c5n4ri2guedi.cloudfront.net/card/2212/card_img/21773/2212card.png,https://card-gorilla.com/card/detail/2212,"[기본혜택] 주요편의점 10%캐시백 - GS 25, CU, 세븐일레븐","[기본혜택] 주요커피전문점 10%캐시백 - 스타벅스, 탐앤탐스, 카페베네, 커피빈",,"[주유 캐시백형] 대형 온라인 쇼핑몰 10%캐시백 - SK엔크린, GS칼텍스, S-OIL, 현대오일뱅크",,"[백화점&마트 캐시백형] 백화점, 주요 할인점 10%캐시백(월 최대 5천원 캐시백 한도) - 신세계백화점, 롯데백화점, 현대백화점, 한화갤러리아 - 이마트, 홈플러스, 롯데마트",[온라인쇼핑 캐시백형] 대형 온라인 쇼핑몰 10%캐시백,,,,,,
164,1572,탐나는전 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1572/card_img/22656/1572card.png,https://card-gorilla.com/card/detail/1572,,,"음식점, 커피전문점 업종 0.2% 추가 포인트리 적립 - 음식점 : 일반음식점, 한식, 중식, 일식, 양식, 뷔페, 패밀리레스토랑 업종",,,,,,,"이동통신요금 0.2% 추가 포인트리 적립 - 제공조건 : 이동통신요금(SKT, KT, LG U+) 자동납부 등록",,,"대중교통(버스·지하철), 택시 0.2% 추가 포인트리 적립 - 대중교통 적립 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)"
165,2586,티니 카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2586/card_img/30748/2586card_2.png,https://card-gorilla.com/card/detail/2586,,,,,,,,,용돈도 신용카드로 - 한 달 용돈 정해서 쓴 만큼만 결제해요,,,,버스와 지하철 충전 없이 탈 수 있어요 - 잔액 걱정 없이 쓰고 나서 한 번에 결제해요
166,1573,티머니 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1573/card_img/22652/1573card.png,https://card-gorilla.com/card/detail/1573,"GS25 5% 환급할인 - 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 1,000원) - 할인 제외 : 티머니 이용금액   * 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다","커피빈 주중 5%, 주말 10% 환급할인 - 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 2,000원) - 할인제외 : 상품권 구매 / 백화점·대형할인점 입점 점포   * 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,"CGV·메가박스 20% 환급할인 - 이용금액 건당 1만원~2만원까지 할인 적용(1회 최대 할인금액 4,000원) - 제공조건 : 현장 구매 및 영화관 직영 홈페이지·스마트폰 앱 결제 - 할인제외 : 상품권 구매 / 매점 이용금액   * 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,,,,,,"KB국민 티머니 체크카드란? - 엔터테인먼트, 외식, 뷰티, 항공 등 다양한 업종에서의 할인 혜택과 함께, GS리테일멤버쉽(GS&POINT), 해피포인트 등 멤버십 서비스 및 티머니 서비스를 제공합니다."
167,1699,한화생명 Family 체크카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/1699/card_img/23920/1699card.png,https://card-gorilla.com/card/detail/1699,,"커피전문점 할인 - 사용금액 5% 청구할인 - 전국 스타벅스, 커피빈, 카페베네, 엔젤리너스, 탐앤탐스, 할리스, 파스쿠치  베이커리 할인 - 사용금액의 5% 청구할인 - 전국 파리바게뜨, 뚜레주르 - (통합할인) 일 1회, 월 2회, 최대 2천원 - 전월 국내 가맹점 이용액 20만원 이상 시 제공",,,,,,,,"휴대폰 요금 할인 - KT, SKT, LGU+ 매월 청구금액의 3% 청구할인",,,"전국 버스, 지하철 할인 - 건당 50원 청구할인"
168,342,해피노리체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/342/card_img/20587/342card.png,https://card-gorilla.com/card/detail/342,"GS25 5% 환급할인 - 건당 이용금액 1만원 이상 시, 건당 최대 이용금액 2만원까지 할인 적용 (최대 할인액 1,000원)  - 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다","스타벅스 20% 환급할인 - 건당 이용금액 1만원 이상 시, 건당 최대 이용금액 2만원까지 할인 적용(최대 할인액 4,000원)  - 할인제외 : 상품권 구매 및 선불카드 구입·충전금액 - 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,"CGV 35% 환급할인 - 건당 이용금액 1만원 이상 시, 건당 최대 이용금액 2만원까지 할인 적용(최대 할인액 7,000원)  - 제공조건 : 현장구매 및 CGV 홈페이지(www co kr)·CGV 앱 결제 - 할인제외 : 상품권 구매 / 매점 이용금액 - 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,,,"이동통신요금 자동납부시 2,500원 환급할인 - 건당 이용금액 5만원 이상 시, 2,500원 정액할인 (월1회) ",,,"대중교통(전국 버스/지하철) 10% 청구할인 - 교통이용금액 월 2만원까지 할인 적용 (최대 할인액 2,000원) "
169,349,해피락스타 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/349/card_img/20593/349card.png,https://card-gorilla.com/card/detail/349,"GS25 5% 환급할인 - 건당 1만원 이상 시, 건당 2만원까지 할인 (1회 최대 할인금액 1,000원) - 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다","스타벅스 20% 환급할인 - 건당 1만원 이상 시, 건당 2만원까지 할인 (1회 최대 할인금액 4,000원) - 할인제외 : 상품권 구매 및 선불카드 구입·충전금액 - 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,"CGV 35% 환급할인 - 건당 1만원 이상 시, 건당 2만원까지 할인 (1회 최대 할인금액 7,000원) - 제공조건 : 현장구매 및 CGV 홈페이지(www co kr)·CGV 앱 결제 - 할인제외 : 상품권 구매 / 매점 이용금액 - 최초 발급 후 사용등록일로부터 60일 까지는 월간 통합할인한도 1만원 이내에서 할인 제공됩니다",,,,,"이동통신요금 2,500원 환급할인 - 자동이체금액 5만원 이상 시 2,500원 정액 할인 (월 1회)",,,전국 버스·지하철 10% 청구할인 - 교통 이용금액 월 2만원까지 할인 
