idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
296,747,Liiv M Ⅱ 카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/747/card_img/22221/747card.png,https://card-gorilla.com/card/detail/747,,,,,,,,,,Liiv M 통신료 자동이체 최대 1만 7천원 할인 - 전월 이용실적 1구간(30만원 이상): 1만 2천원 할인,,,
297,2476,NU AUTO 우리카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2476/card_img/28410/2476card.png,https://card-gorilla.com/card/detail/2476,,,,"주유(LPG 충전)/전기차 충전 청구할인 - 전월 국내가맹점 이용실적 50만원 이상 ~ 100만원 미만 시: 주유/LPG 리터당 50원 할인, 전기차 30% 할인, 통합 월 할인 한도 6,000원 - 전월 국내가맹점 이용실적 100만원 이상 ~ 150만원 미만 시: 주유/LPG 리터당 80원 할인, 전기차 40% 할인, 통합 월 할인 한도 7,000원 - 전월 국내가맹점 이용실적 150만원 이상 시: 주유/LPG 리터당 100원 할인, 전기차 50% 할인, 통합 월 할인 한도 8,000원   * 전월 국내가맹점 이용실적 50만원 이상 시 할인 제공   * 통합 월 할인한도는 모든 연료 할인 합산   * 주유 (LPG 충전) 할인금액 산정 방법 ( 주유 (LPG 충전) 이용금액 X 리터당 할인 금액 ) / GS칼텍스 주간 휘발유 공시가   * 주유 (LPG 충전) 할인금액 산정 시 당사 카드매출전표 매입일의 GS칼텍스 주간 공시 휘발유가격 기준으로 환산하여 적용   * 주유 (LPG 충전) 할인은 휘발유, 경유, LPG에 한하며 등유 등 타 유종은 제외   * 전기차 충전 할인 대상 가맹점은 환경부, 한국전기차충전서비스, 차지비, KT, 대영채비, 에버온, 제주전기자동차서비스, 한국전력 전기차충전서비스, 클린일렉스, 에스트래픽에 한함   * 본 카드를 대상 전기차 충전사업자 멤버십카드 결제카드로 등록 후, 충전기에서 멤버십 카드로 결제 시 청구할인 혜택이 적용됨   * 전기차 멤버십 카드 등록 방법은 전기차 충전 할인 대상 가맹점에 문의",,,,,,,후불 하이패스카드 이용금액 1천원 할인 - 전월 국내가맹점 이용실적 50만원 이상 시 할인 제공,,
298,1866,RAUME O (아시아나),삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/1866/card_img/28080/1866card.png,https://card-gorilla.com/card/detail/1866,,,,,,,,,,,,발렛파킹 이용 무료 - 국내 특급 호텔·인천공항 발렛파킹 무료,
299,952,SK Oil 400 우리카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/952/card_img/21591/952card.png,https://card-gorilla.com/card/detail/952,,"스타벅스, 투썸플레이스 20% 청구할인 - 통합 일 1회, 월 2회, 건당 할인금액 기준 5천원까지 할인 - 커피 브랜드의 상품권, 선불카드 구입 / 충전 등의 이용금액은 할인 제외 - 백화점/대형할인점 내 매장, 미군부대 매장 제외 - 전월실적 30만원 이상 시 제공",," (타 브랜드 및 브랜드 없는 무폴주유소는 할인 제외) - 할인대상 유종은 석유류(휘발유, 경유, 등유 등)이며, LPG는 제외됩니다  - 주유할인 기준가는 한국석유공사에서 공시한 SK에너지 휘발유 가격 기준이며, 경유, 등유 기타유류 구매 시에도휘발유가격을 기준으로 환산 적용됩니다",,,,,,,,,
300,1165,골프존 롯데카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/1165/card_img/21142/1165card.jpg,https://card-gorilla.com/card/detail/1165,,,- 지난달(1일~말일) 일시불 및 할부 이용실적 20만원 이상 시 혜택 - 통신사 카드 및 다른 할인권과 중복 이용불가,,"- 일 1회, 월5회, 연12회 할인 혜택   * 롯데시네마는 지난달(1일~말일) 일시불 및 할부 이용실적 20만원 이상 시 할인 혜택",,"롯데백화점 5% 현장할인 e-쿠폰, 3개월 무이자할부, 무료주차권 제공 - 쿠폰 발행월 직전 6개월 간 롯데백화점에서 30만원 이상 카드 이용회원 매월 1일, 2매 제공",,,,,,
301,2469,나무 롯데카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2469/card_img/28218/2469card.png,https://card-gorilla.com/card/detail/2469,,[라이프 캐시백] 커피(스타벅스 사이렌 오더) 50% - 지난 달 이용금액 40만원 이상 시 - 한도/횟수: 커피 혜택 5천원(라이프 캐시백 총 한도 1만원) - 스타벅스 공식 앱을 통한 사이렌오더 결제 건에 한하여 혜택이 제공됩니다 [라이프 캐시백] 커피(스타벅스 사이렌 오더) 50% - 지난 달 이용금액 40만원 이상 시 - 한도/횟수: 커피 혜택 5천원(라이프 캐시백 총 한도 1만원) - 스타벅스 공식 앱을 통한 사이렌오더 결제 건에 한하여 혜택이 제공됩니다  - 스타벅스 카드(e-gift 카드) 구매 및 충전 등의 이용금액에는 혜택이 제공되지 않습니다,,,,,,,,,,,"[라이프 캐시백] 대중교통(버스, 지하철) 50% 캐시백"
302,1884,삼성카드 라이프파트너,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/1884/card_img/28083/1884card.png,https://card-gorilla.com/card/detail/1884,,,,,"서비스안내 - 영화 티켓 12,000원 이상 결제 시 5,000원 결제일할인(청구할인)  대상점 - 영화: CGV, 롯데시네마, 메가박스  이용조건 - 전월 이용금액 40만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액에 관계 없이 제공 - 통합 월 1회제공  할인 제외 대상 - 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 오프라인 일반 결제 및 공식 홈페이지·앱을 통한 결제건에 한해 혜택이 제공됩니다","서비스안내 - 할인점에서 30,000원 이상 결제 시 2,000원 결제일할인(청구할인)  대상점 - 할인점: 이마트, 이마트 트레이더스, 롯데마트, 홈플러스  할인기준 - 전월 이용금액 40만원 이상 시, 통합 월 할인횟수 1회 - 전월 이용금액 70만원 이상 시, 통합 월 할인횟수 2회  이용조건 - 전월 이용금액 40만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 40만원 이상~70만원 미만 구간의 할인횟수 적용 · 전월 이용금액 70만원 이상 시 해당 실적구간 서비스 제공  할인 제외 대상 - 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 온라인몰도 포함되며, 기업형 슈퍼마켓(이마트 에브리데이, 롯데슈퍼, 홈플러스 익스프레스 등), 쇼핑 외 결제건(상품권, 주차장 등), 할인점 내 임대매장은 제외됩니다",,"서비스안내 - 의료비 3,000원 이상 결제 시 1,000원 결제일할인(청구할인)",,,,,
303,1987,롯데마트 롯데카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/1987/card_img/22011/1987card.png,https://card-gorilla.com/card/detail/1987,,,보네스뻬/보네스뻬브레드 10% 할인 롯데카드 결제 시 10% 할인,,"롯데시네마 관람료 1,500원 청구할인 - 영화관람료 1,500원 청구할인 - 맘&데디(Mom&Daddy), 스카이패스 제휴된 아멕스카드, 맥스무비 롯데카드, 포인트플러스 체크카드는 롯데시네마 할인 혜택이 없습니다 롯데시네마 관람료 1,500원 청구할인 - 영화관람료 1,500원 청구할인 - 맘&데디(Mom&Daddy), 스카이패스 제휴된 아멕스카드, 맥스무비 롯데카드, 포인트플러스 체크카드는 롯데시네마 할인 혜택이 없습니다  - 대상영화관 : 롯데시네마 전 상영관 - 매장안내 : www  - 현장 구매에 한해 할인 적용되며, 할인액은 청구서에서 확인 가능합니다    * 홈페이지 예매는 롯데시네마 홈페이지 예매 시만 할인적용 - 사정상 서비스 내용이 변경 또는 취소될 수 있습니다","롯데마트 온/오프라인 매장에서 5만원 이상 결제시, 10%청구할인 지난달 롯데마트 롯데카드 이용금액 30만원 이상~50만원 미만 : 10% - 오프라인(주말) : 1만원 - 온라인(주중) : 1만원 50만원 이상~70만원 미만 : 10% - 오프라인(주말) : 1 5만원 - 온라인(주중) : 2 5만원 이용안내 - 롯데마트 온/오프라인 매장에서 5만원 이상 결제한 건에 한해 청구할인 서비스가 적용됩니다  5만원 미만 결제건에 대해서는 전월실적이 충족되더라도 청구할인 서비스가 적용되지 않습니다  - 오프라인 매장(전국 롯데마트지점/VIC마켓제외)에서는 주말(토/일요일)이용건에 한해 청구할인 서비스가 적용되며, 롯데마트 온라인몰(www  - 전국 VIC마켓 지점에서는 청구할인 서비스가 적용되지 않습니다  - 지난달 1일부터 말일까지의 롯데마트 롯데카드 이용금액(일시불 및 할부)에 따라 당월(1일~말일)의 청구할인 한도가 적용됩니다  - 지난달 1일부터 말일까지의 롯데마트 롯데카드 이용금액(일시불 및 할부)에 따라 당월(1일~말일)의 청구할인 한도가 적용됩니다  - 지난달 이용금액 산정시 롯데마트 롯데카드로 롯데마트에서 청구할인 받으신 결제금액, 단기카드대출(현금서비스), 장기카드대출(카드론)은 제외되며, 할부 이용시에는 이용일 기준으로 총금액이 이용기준금액에 합산됩니다  - 지난달 이용금액 산정시 롯데마트 롯데카드로 롯데마트에서 청구할인 받으신 결제금액, 단기카드대출(현금서비스), 장기카드대출(카드론)은 제외되며, 할부 이용시에는 이용일 기준으로 총금액이 이용기준금액에 합산됩니다  - 청구할인 잔여한도에 따라 롯데마트에서 결제하신 금액중 일부만 서비스 적용되더라도, 해당 결제금액 전액이 지난달 이용금액 산정시 제외됩니다  - 청구할인 잔여한도에 따라 롯데마트에서 결제하신 금액중 일부만 서비스 적용되더라도, 해당 결제금액 전액이 지난달 이용금액 산정시 제외됩니다  - 카드 사용등록월 포함하여 2개월 동안은 이용금액에 관계없이 지난달 이용금액 30만원 이상 50만원 미만 구간 청구할인 한도(롯데마트 오프라인/온라인매장 각1만원)로 청구할인 됩니다  - 카드 사용등록월 포함하여 2개월 동안은 이용금액에 관계없이 지난달 이용금액 30만원 이상 50만원 미만 구간 청구할인 한도(롯데마트 오프라인/온라인매장 각1만원)로 청구할인 됩니다  - 롯데마트에서 롯데마트 롯데카드로 결제시에만 할인 적용됩니다  - 위 서비스는 대상 가맹점에 적용되는 롯데카드의 다른 청구할인 서비스와 중복 적용되지 않으며, 중복시 할인금액이 큰 서비스가 적용됩니다  - 위 서비스 이용금액 산정기준 및 할인금액 한도 적용은 롯데마트 롯데카드 본인 및 가족카드 합산 적용됩니다","롯데백화점 5%할인 e-쿠폰 - 쿠폰 발행월 직전 6개월 간 롯데백화점에서 30만원 이상 카드 이용 회원님께 5%할인 e-쿠폰을 매월 1일, 2매씩 드립니다.",,,,,,
304,905,메가쇼핑 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/905/card_img/21639/905card.png,https://card-gorilla.com/card/detail/905,,,,"GS칼텍스 주유 시 리터당 60원 할인 - 횟수 및 이용금액은 일 2회 합산 10만원, 월 6회 합산 40만원까지만 할인이 됩니다  - 휘발유, 경유, 등유에 대해 할인이 제공되며, LPG 이용금액은 할인 제외 됩니다   주유할인 유의사항 - 전월 30만원 이상 이용하면 GS칼텍스 주유 시 리터당 60원 할인   * GS칼텍스가 통보한 휘발유 리터당 고시가 기준으로 할인되며, 경유와 등유는 휘발유가 기준으로 환산하여 할인됩니다",,,,,,,,,"택시, 버스, 지하철 3~5% 할인(모바일 교통거래 포함) - 전월 실적에 따라 월 최대 3~5천원까지 할인됩니다."
305,2070,뱅크샐러드 빨대카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2070/card_img/21929/2070card.png,https://card-gorilla.com/card/detail/2070,"GS25, CU, 세븐일레븐 1천원 결제일 할인 - 건당 1만원 이상 이용 시 할인 혜택이 제공됩니다","스타벅스, 투썸플레이스, 폴바셋 5천원 결제일 할인 - 건당 1만원 이상 이용 시 할인 혜택이 제공됩니다",,,,,,,,,,,
306,507,쇼핑조아카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/507/card_img/21196/507card.png,https://card-gorilla.com/card/detail/507,,,,,,,온라인/오프라인 쇼핑 5% 할인 - 온라인: 11번가/G마켓/옥션/쿠팡/티몬/위메프,,,,,,
307,2606,신한라이프 THE PRIDE 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2606/card_img/31231/2606card.png,https://card-gorilla.com/card/detail/2606,,,,,,,,의료 업종 할인 - 의료 업종 이용 시 월간 통합 할인한도 이내 결제금액 7% 결제일 할인,,,,,
308,2622,어디로든 그린카드,BNK경남은행,https://d1c5n4ri2guedi.cloudfront.net/card/2622/card_img/31492/2622card.png,https://card-gorilla.com/card/detail/2622,,"커피전문점 10% 적립 - 스타벅스, 폴바셋, 이디야 - 현장결제와 각 커피 브랜드 공식앱을 통한 온라인 결제에 한함 - 백화점, 대형할인점, 아울렛 입점매장 제외될 수 있음 - 커피 브랜드의 상품권 및 선불카드 구입/충전 제외 - 전월실적 30만원 이상시 10% 적립 - 월 최대 5천 포인트 적립",,,,,,,,,,,"버스/지하철 10% 적립 - 전국 버스/지하철 후불교통 이용금액(공항리무진, 공항버스, 고속버스, 시외버스 및 통행료 제외)"
309,152,에듀카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/152/card_img/20379/152card.png,https://card-gorilla.com/card/detail/152,,,,,,,,,"교육 업종(학원, 학습지 등) 5~7% 청구할인  - 전월 이용실적 100만원 이상 시 5% 할인(월 할인한도 30,000원)",,,,
310,2571,엠베스트 엘리하이 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2571/card_img/29953/2571card.png,https://card-gorilla.com/card/detail/2571,,,,,,,,,"메가스터디교육 7,000원~12,000원 할인 - 서비스 안내: 메가스터디교육(엘리하이, 엠베스트, 메가스터디) 온라인 결제금액 7,000원~12,000원 결제일할인",,,,
311,562,올바른 GIVE 카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/562/card_img/21267/562card.png,https://card-gorilla.com/card/detail/562,,,,,,,,종합건강검진비 2만원 청구할인(연 1회) - NH농협카드 가맹점 분류상 건강검진센터 업종 이용 시,,이동통신요금 자동납부건 2천원 청구할인(월 1회) - SKT/KT/LGU+ (알뜰폰 통신사 제외),,,
312,2408,올바른HOMETOWN카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/2408/card_img/26508/2408card.png,https://card-gorilla.com/card/detail/2408,,,,,,,,병의원/약국 5% 청구할인,,,,,대중교통(버스/지하철) 10% 청구할인 - 시외·고속버스 할인 제외
313,2445,원더카드 DAILY,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2445/card_img/27740/2445card.png,https://card-gorilla.com/card/detail/2445,"편의점 10% 할인 - 할인 대상: CU, GS25, 세븐일레븐, 이마트24 할인율 실적기준 할인한도 10% 지난달 실적 40만원 이상 80만원 미만 4,000 지난달 실적 80만원 이상 120만원 미만 8,000 지난달 실적 120만원 이상 10,000 ※ 오프라인 결제건에 한하여 서비스가 제공되며, 대형시설물 입점점포 및 임대 매장(백화점, 할인점, 아울렛, 쇼핑몰, 휴게소, 공항, 호텔, 리조트, 역사, 마트)은 서비스에서 제외됩니다",,원큐페이 맛집 10% 할인 - 할인 대상 : 원큐페이 앱에서 제공하는 데이터 기반 맛집 서비스의 ‘원더카드 맛집’ 가맹점,,,,"온라인식품&쇼핑 10% 할인 - 할인 대상: 컬리, SSG.COM, 롯데ON, 더현대닷컴",,,,,,"대중교통 10% 할인 - 할인 대상: 버스, 지하철"
314,2325,프레딧 하나카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2325/card_img/23879/2325card.png,https://card-gorilla.com/card/detail/2325,,"스타벅스, 파리바게뜨, 뚜레쥬르 10% 청구 할인 - 월 할인한도 10,000원 - 전월 실적: 300,000원",,,,,"프레딧 10% 청구할인 - 월 할인한도 15,000원",,,"SKT, KT, LG U+ 통신요금 자동이체 5% 청구 할인 - 월 할인한도: 5,000원",,,
315,2367,현대백화점 해피포인트카드,현대백화점,https://d1c5n4ri2guedi.cloudfront.net/card/2367/card_img/25074/2367card.jpg,https://card-gorilla.com/card/detail/2367,,,,,,,현대백화점 2시간 무료주차 - 모바일카드 사용하는 경우: 매월 1일 무료 주차권 2매 제공 (현대백화점카드 APP),,,,,,
316,776,홈플러스 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/776/card_img/28069/776card.png,https://card-gorilla.com/card/detail/776,,,,"GS칼텍스에서 주유 시 리터당 80원 결제일할인(청구할인)  이용조건 - 전월 이용금액 40만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 혜택 제공 - 할인한도 : 월 5,000원 - 본인카드와 가족카드의 이용실적 및 할인한도는 합산  할인 제외 대상 - 무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 할인금액은 아래 방법으로 산정됩니다 GS칼텍스에서 주유 시 리터당 80원 결제일할인(청구할인)  이용조건 - 전월 이용금액 40만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 혜택 제공 - 할인한도 : 월 5,000원 - 본인카드와 가족카드의 이용실적 및 할인한도는 합산  할인 제외 대상 - 무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 할인금액은 아래 방법으로 산정됩니다    * 주유 리터 × 80원(주유 리터 : 주유금액 ÷ GS칼텍스휘발유 고시가, 소수점 이하는 절사) - 경유와 등유는 휘발유가 기준으로 환산 할인됩니다",,"홈플러스에서 결제 시 1%·5% 결제일할인(청구할인)  할인기준 - 전월 이용금액 40만원 미만: 할인율 1% / 월 할인한도 10,000원 - 전월 이용금액 40만원 이상: 할인율 5% / 월 할인한도 20,000원 - 전월 이용금액 100만원 이상: 할인율 5% / 월 할인한도 30,000원  이용조건 - 발급월에는 전월 이용금액 40만원 미만 실적구간의 혜택 제공 - 발급월+1개월부터는 해당 실적구간의 혜택 제공 - 본인카드와 가족카드의 이용실적 및 할인한도는 합산  할인 제외 대상 - 무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 온라인몰, 홈플러스 익스프레스도 포함되며, 쇼핑외 결제건(상품권, 주차권 등), 할인점 내 임대매장, 365PLUS는 제외됩니다",,의료비 5% 결제일할인(청구할인) ,,,,,
317,1433,후불 하이패스카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/1433/card_img/20641/1433card.png,https://card-gorilla.com/card/detail/1433,,,,,,,,,,,출퇴근 시간대 통행료 자동 할인 (토/일/공휴일제외) - 대상구간 : 한국도로공사 관리 고속국도 진출입 요금소간 거리 20km미만 구간 (민자도로 제외),,
318,2564,[광주] K-그린카드v2,광주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2564/card_img/29689/2564card.png,https://card-gorilla.com/card/detail/2564,,"스타벅스, 엔젤리너스, 이디야, 투썸플레이스, 메가커피, 5% 에코머니 포인트 적립 - 통합 1일 1회, 통합 월 2회, 월 적립한도 3,000점 - 전월실적 30만원 이상시 제공",,,"CGV, 롯데시네마, 메가박스 2,000점 에코머니 포인트 적립 - 통합 월 1회, 이용금액 1만원 이상 결제 시 - 전월실적 30만원 이상시 제공",,"온라인 업종 5% 에코머니 포인트 적립 - 월 2회, 월 적립한도 3,000점",,,"통신요금(SKT, KT, LG U+) 자동이체시 5% 에코머니 포인트 적립 - 월 1회, 월 적립한도 3,000점",,,"KTX, 고속버스 5% 에코머니 포인트 적립 - 통합 1일 1회, 통합 월 2회, 월 적립한도 3,000점"
319,2352,&POP 카드,BC 바로카드,https://d1c5n4ri2guedi.cloudfront.net/card/2352/card_img/24716/2352card.png,https://card-gorilla.com/card/detail/2352,GS가맹점 최대 3% GS&POINT 적립  GS25 및 GS수퍼 이용 시 - GS25: 3% 적립 (기본 2% +POP서비스 1%) - GS수퍼 (GS | 수퍼 포함) : 2,,,,,,,,,,,,
320,2179,1st 카드(레드),전북은행,https://d1c5n4ri2guedi.cloudfront.net/card/2179/card_img/21793/2179card.png,https://card-gorilla.com/card/detail/2179,,,,,"전국 영화관 건당 8천원 이상 이용시 3천원 할인  - 일 1회, 월 2회, 연 8회 이내 제공 - 영화관 별 할인 안내(8천원 이상 이용시 )   * 롯데시네마 전주점/롯데시네마 군산점/롯데시네마 평화점/메가박스 전주고사점/메가박스 송천점/전주시네마 :  3천원 현장할인   * CGV 전주효자점/CGV 군산점  :  1천원 현장할인 + 2천원 적립/캐시백    * 그 외 전국 영화관 : 3천원 적립/캐시백  ※ 전월 실적 10만원 이상 이용시 제공됩니다",,,,,,,,
321,489,Easy fly 티타늄카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/489/card_img/21179/489card.png,https://card-gorilla.com/card/detail/489,,,,,,,,,,,,"저비용항공사(LCC) 할인 서비스 - 저비용항공사(LCC) : 진에어, 티웨이항공, 이스타항공",
322,2744,EV 카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2744/card_img/36738/2744card.png,https://card-gorilla.com/card/detail/2744,,,,,,,,,,,"주차, 세차 20% 청구할인 할인 대상 전월 이용실적 할인율 월 할인한도",,
323,2243,GS Prime 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2243/card_img/30835/2243card.png,https://card-gorilla.com/card/detail/2243,,,,,,,GS리테일 점내 이용 시 GS&POINT 2% 적립 - 적립대상,,,,,,
324,141,KB국민 펫코노미 카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/141/card_img/20369/141card.png,https://card-gorilla.com/card/detail/141,,,,,,"- 인터넷쇼핑몰/슈퍼(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼, 롯데마켓999) 이용금액, 상품권 구매 및 건물 내 임대매장 이용금액은 할인 제외 할인 서비스 할인율 전월 승인실적에 따른 할인한도 1구간 (30만원 이상) 2구간 (60만원 이상) 3구간 (90만원) 대형마트 5% 5천원 1만원 - 최초 카드 사용등록일로부터 다음달 말일까지는 「펫코노미 카드」 전월 이용실적이 없는 경우에도 1구간 (전월 이용실적 30만원 이상)에 해당하는 할인 서비스가 적용됩니다",,,,,,,
325,2603,KB차차차 신용카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2603/card_img/31201/2603card.png,https://card-gorilla.com/card/detail/2603,,,,"주유소(충전소 포함) 리터당 150원~300원 청구할인 전월 이용실적 할인 금액 월 할인대상 이용금액 1구간(40만원 이상) 150원/L 20만원 주유 이용금액까지 2구간(80만원 이상) 200원/L 30만원 주유 이용금액까지 3구간(150만원 이상) 250원/L 35만원 주유 이용금액까지 4구간(200만원 이상) 300원/L 40만원 주유 이용금액까지 - 대상 주유소: SK, GS, S-Oil, 현대 - 기준유가: SK에너지 고시 휘발유가 기준 / 경유, 등유, LPG는 휘발유가로 환산한 할인율 적용 - 주유서비스는 최초 카드 사용등록일로부터 다음 달 말일까지 KB차차차 신용카드 이용실적이 없는 경우에도 1구간(40만원 이상)에 해당하는 서비스가 제공됩니다",,,,,,,"차량정비, 주차장, 세차장 업종 10% 청구할인 전월 이용실적 할인율 월 할인한도",,
326,1648,NH올원 Direct&DB손해보험카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/1648/card_img/22517/1648card.png,https://card-gorilla.com/card/detail/1648,,,"국내음식점, 커피전문점, 제과점, 아이스크림점, 패밀리레스토랑 및 패스트푸드점 3% 청구할인 - 음식점: 한식, 일식, 양식, 중식 등",,,,,,,,,,
327,2583,PAYCO 36 우리카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2583/card_img/30703/2583card.png,https://card-gorilla.com/card/detail/2583,"편의점 5% 청구할인 - 대상 가맹점 : GS25, CU, 세븐일레븐, 이마트24 - 오프라인 매장 건당 1만원 이상 결제 시 할인제공 - 할인한도 : 통합 일 1회, 월 최대 3천원 한도 - 전월 국내가맹점 이용 실적 40만원 이상 시 할인 적용 - 온라인 결제금액은 할인 제외 - 백화점/대형할인점/미군부내 내 매장 제외 - 상품권 및 선불카드 구매 및 충전(앱 결제 포함) 등의 이용금액 제외","커피전문점 5% 청구할인 - 대상 가맹점 : 스타벅스, 투썸플레이스, 이디야, 폴바셋 - 할인한도 : 통합 일  1회, 월 최대 3천원 한도 - 스타벅스 : 스타벅스 공식 앱을 통한 사이렌오더 결제 건 포함 - 전월 국내가맹점 이용 실적 40만원 이상 시 할인 적용 - 백화점/대형할인점/미군부대 내 매장 제외 - 커피브랜드의 상품권 및 선불카드 구매 및 충전(앱 결제 포함)등의 이용금액 제외",,,,,,,,,,,
328,109,SK에너지 러브유 KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/109/card_img/20267/109card.png,https://card-gorilla.com/card/detail/109,,,," SK 주유소 주유시 리터당 100원 할인 - SK에너지 러브油 KB국민카드 직전월 이용(승인) 실적에 따라 할인   * (카드 발급 후 60일간은 전월 실적 미달 시에도 리터당 100원 할인 적용) - SK에너지 러브油 KB국민카드 전월 일시불 및 할부 이용실적 30만원 이상 시 리터당 100원 할인 - 할인한도: 일 30만원, 월 30만원 이용금액까지 할인 적용(할인 전 승인금액 기준) - 할인대상: 휘발유, 경유, 등유 (LPG 제외)   * (최초 사용등록일로부터 60일간은 전월 이용(승인)실적에 관계없이 100원 할인)    * [단, 최초 신규발급에 한하며 기존 SK에너지 러브油 KB국민카드 해지 후 재발급 등은 실적에 따라 할인서비스 제공] - 실시간 할인금액 표시 서비스 제공   * 실시간 할인금액 표시 서비스란, SK주유소에서 주유 후 「SK에너지 러브油 KB국민카드」로 결제 시 전월 실적 및 한도 등을 체크하여 주유 할인 적용을 받을 경우 실시간으로 할인금액을 영수증 및 SMS를 통하여  정보를 제공하고 안내된 할인금액은 고객 결제일에 차감되어 청구되는 서비스입니다 - SK에너지 러브油 KB국민카드로 이용하신 금액 중 전월 1일~말일까지 승인된 일시불 및 할부이용금액(승인일기준, 취소금액 차감) - 이용금액에 포함되는 기준: 일시불, 할부 이용금액(해외이용금액은 실적기준월 매입완료 건에 한함) - 이용금액에 제외되는 기준: SK 주유할인 이용분(매출전표), 단기카드대출(현금서비스), 연회비, 장기카드대출 (카드론), 이자, 각종 수수료 및 대중교통 이용 등 무승인전표 등 - 할인금액은 SK에너지(주)에서 고시하는 휘발유가 기준이며, 각 주유소 유가 차이 및 유류에 따라 할인율에 차이가 발생할 수 있습니다 - SK에너지 비제휴주유소 및 혼합판매점 이용 시 할인 불가 - SK셀프주유소에서 ""가득"" 주유 시 매출 취소 전 할인한도가 복원되지 않으므로 할인이 적용되지 않을 수 있습니다",,,,,,,,,"버스, 지하철요금 10% 청구 할인 - 버스, 지하철 이용요금 10% 청구할인"
329,720,WON POINT(원 포인트) AIR,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/720/card_img/22194/720card.png,https://card-gorilla.com/card/detail/720,,"스타벅스 - 스타벅스 공식 앱을 통한 사이렌오더 결제 건에 한하며, 스타벅스카드(e-gift카드 포함) 구매 및 충전, 백화점/대형할인점 내 매장이나 미군부대 등 임대매장 결제 건은 서비스 적용 제외",,,,,온라인쇼핑 적립 3% - 쿠팡 : 일반결제 및 쿠페이 결제 시 적립 제공(쿠팡로켓와우 및 기타 간편결제 건 적립 제외),,,,전기차 충전 적립 5% - 본 서비스는 ‘EV Infra’ 앱을 통해 충전 결제한 건에 한하여 적립 제공,,
